"latitude","longitude","name","desc","color","source","precision"
49.2445908,-123.0642776,"2050 Kingsway, Vancouver, BC, Canada","2050 Kingsway, Vancouver, BC V5N 2T3, Canada",NA,"Bing Maps","address"
49.2622948,-123.0841064,"950 Broadway St. W., Vancouver, BC, Canada","950 E Broadway, Vancouver, BC V5T 1Y4, Canada",NA,"Bing Maps","address"
49.2625313,-123.1128159,"2550 Yukon St., Vancouver, BC, Canada","2550 Yukon St, Vancouver, BC V5Y, Canada",NA,"Bing Maps","address"
49.2591515,-123.1360245,"2950 Hemlock St., Vancouver, BC, Canada","2950 Hemlock St, Vancouver, BC V6H, Canada",NA,"Bing Maps","address"
49.2833061,-123.1197052,"850 Georgia St. W., Vancouver, BC, Canada","850 W Georgia St, Vancouver, BC V6C, Canada",NA,"Bing Maps","address"
49.2889404,-123.1317978,"1550 Robson St., Vancouver, BC, Canada","1550 Robson St, Vancouver, BC V6G 1C2, Canada",NA,"Bing Maps","address"
49.2795906,-123.1302567,"1050 Davie St., Vancouver, BC, Canada","1050 Davie St, Vancouver, BC V6E 1M3, Canada",NA,"Bing Maps","address"
49.2582512,-123.1360626,"3050 Hemlock St., Vancouver, BC, Canada","3050 Hemlock St, Vancouver, BC V6H, Canada",NA,"Bing Maps","address"
49.263031,-123.1119385,"350 Broadway St. E., Vancouver, BC, Canada","350 W Broadway, Vancouver, BC V5Y 1R2, Canada",NA,"Bing Maps","address"
49.2736282,-123.122139,"1250 Pacific Blvd., Vancouver, BC, Canada","1250 Pacific Blvd, Vancouver, BC V6Z, Canada",NA,"Bing Maps","address"
49.2781906,-123.0693436,"1750 Georgia St. E., Vancouver, BC, Canada","1750 E Georgia St, Vancouver, BC V5L 2B4, Canada",NA,"Bing Maps","address"
49.2430496,-123.1268387,"4750 Oak St., Vancouver, BC, Canada","4750 Oak St, Vancouver, BC V6H 2N9, Canada",NA,"Bing Maps","address"
49.2841682,-123.1107178,"450 Cordova St. W., Vancouver, BC, Canada","450 W Cordova St, Vancouver, BC V6B 4K2, Canada",NA,"Bing Maps","address"
49.2569771,-123.1383972,"1450 Marpole Ave., Vancouver, BC, Canada","1450 Marpole Ave, Vancouver, BC V6H, Canada",NA,"Bing Maps","address"
49.2741241,-123.1202774,"1150 Pacific Blvd., Vancouver, BC, Canada","1150 Pacific Blvd, Vancouver, BC V6Z 2X7, Canada",NA,"Bing Maps","address"
49.2626839,-123.0976257,"350 Broadway St. W., Vancouver, BC, Canada","350 E Broadway, Vancouver, BC V5T, Canada",NA,"Bing Maps","address"
49.2809639,-123.1323624,"1150 Davie St., Vancouver, BC, Canada","1150 Davie St, Vancouver, BC V6E 1N1, Canada",NA,"Bing Maps","address"
49.280899,-123.0605621,"2150 Hastings St. E., Vancouver, BC, Canada","2150 E Hastings St, Vancouver, BC V5L 1V1, Canada",NA,"Bing Maps","address"
49.2833519,-123.1220703,"750 Burrard St., Vancouver, BC, Canada","750 Burrard St, Vancouver, BC V6Z 2V6, Canada",NA,"Bing Maps","address"
49.2799072,-123.0995178,"550 Main St., Vancouver, BC, Canada","550 Main St, Vancouver, BC V6A 2T9, Canada",NA,"Bing Maps","address"
49.2810059,-123.0555115,"2450 Hastings St. E., Vancouver, BC, Canada","2450 E Hastings St, Vancouver, BC V5K 1Z1, Canada",NA,"Bing Maps","address"
49.2621231,-123.0686722,"1750 Broadway St. W., Vancouver, BC, Canada","1750 E Broadway, Vancouver, BC V5N 1W3, Canada",NA,"Bing Maps","address"
49.2847099,-123.1381989,"1550 Davie St., Vancouver, BC, Canada","1550 Davie St, Vancouver, BC V6G, Canada",NA,"Bing Maps","address"
49.2836685,-123.1096268,"350 Cordova St. W., Vancouver, BC, Canada","350 W Cordova St, Vancouver, BC V6B 1E8, Canada",NA,"Bing Maps","address"
49.2810059,-123.0532074,"2550 Hastings St. E., Vancouver, BC, Canada","2550 E Hastings St, Vancouver, BC V5K 1Z3, Canada",NA,"Bing Maps","address"
49.2360191,-123.1553268,"5550 West Boulevard, Vancouver, BC, Canada","5550 West Blvd, Vancouver, BC V6M, Canada",NA,"Bing Maps","address"
49.2759705,-123.1196518,"1050 Mainland St, Vancouver, BC, Canada","1050 Mainland St, Vancouver, BC V6B 2T4, Canada",NA,"Bing Maps","address"
49.2628517,-123.1039124,"50 Broadway St. W., Vancouver, BC, Canada","50 E Broadway, Vancouver, BC V5T 1V6, Canada",NA,"Bing Maps","address"
49.2627373,-123.0997696,"250 Broadway St. W., Vancouver, BC, Canada","250 E Broadway, Vancouver, BC V5T 1W3, Canada",NA,"Bing Maps","address"
49.2412605,-123.0570908,"2350 Kingsway, Vancouver, BC, Canada","2350 Kingsway, Vancouver, BC V5R 5G9, Canada",NA,"Bing Maps","address"
49.2591019,-123.1148071,"2950 Cambie St., Vancouver, BC, Canada","2950 Cambie St, Vancouver, BC V5Z, Canada",NA,"Bing Maps","address"
49.2805786,-123.0992432,"450 Main St., Vancouver, BC, Canada","450 Main St, Vancouver, BC V6A 2T4, Canada",NA,"Bing Maps","address"
49.2773285,-123.1315155,"1350 Burrard St., Vancouver, BC, Canada","1350 Burrard St, Vancouver, BC V6Z 2B7, Canada",NA,"Bing Maps","address"
49.2810059,-123.0505829,"2650 Hastings St. E., Vancouver, BC, Canada","2650 E Hastings St, Vancouver, BC V5K 1Z6, Canada",NA,"Bing Maps","address"
49.2563858,-123.1148834,"3250 Cambie St., Vancouver, BC, Canada","3250 Cambie St, Vancouver, BC V5Z 2W4, Canada",NA,"Bing Maps","address"
49.2794762,-123.1282349,"1150 Burrard St., Vancouver, BC, Canada","1150 Burrard St, Vancouver, BC V6Z 1Y7, Canada",NA,"Bing Maps","address"
49.2613487,-123.1382065,"2750 Granville St., Vancouver, BC, Canada","2750 Granville St, Vancouver, BC V6H 3J3, Canada",NA,"Bing Maps","address"
49.2627945,-123.1015091,"150 Broadway St. W., Vancouver, BC, Canada","150 E Broadway, Vancouver, BC V5T 1V9, Canada",NA,"Bing Maps","address"
49.2623367,-123.090065,"650 Broadway St. W., Vancouver, BC, Canada","650 E Broadway, Vancouver, BC V5T 1X6, Canada",NA,"Bing Maps","address"
49.2603111,-123.1384811,"2850 Granville St., Vancouver, BC, Canada","2850 Granville St, Vancouver, BC V6H 3J5, Canada",NA,"Bing Maps","address"
49.2808495,-123.027092,"3550 Hastings St. E., Vancouver, BC, Canada","3550 E Hastings St, Vancouver, BC V5K 2A7, Canada",NA,"Bing Maps","address"
49.2749138,-123.1212921,"1150 Mainland St, Vancouver, BC, Canada","1150 Mainland St, Vancouver, BC V6B, Canada",NA,"Bing Maps","address"
49.280304,-123.1031036,"50 Pender St. E., Vancouver, BC, Canada","50 E Pender St, Vancouver, BC V6A 1T1, Canada",NA,"Bing Maps","address"
49.2544327,-123.1149597,"3450 Cambie St., Vancouver, BC, Canada","3450 Cambie St, Vancouver, BC V5Z 2W8, Canada",NA,"Bing Maps","address"
49.2793159,-123.1059265,"50 Keefer Pl., Vancouver, BC, Canada","50 Keefer Pl, Vancouver, BC V6B, Canada",NA,"Bing Maps","address"
49.2752647,-123.1218262,"1150 Hamilton St., Vancouver, BC, Canada","1150 Hamilton St, Vancouver, BC V6B 2S2, Canada",NA,"Bing Maps","address"
49.2863388,-123.1277466,"1250 Robson St., Vancouver, BC, Canada","1250 Robson St, Vancouver, BC V6E 1C1, Canada",NA,"Bing Maps","address"
49.2623177,-123.1007843,"2550 Main St., Vancouver, BC, Canada","2550 Main St, Vancouver, BC V5T 3E4, Canada",NA,"Bing Maps","address"
49.2797813,-123.1055832,"550 Taylor St., Vancouver, BC, Canada","550 Taylor St, Vancouver, BC V6B 6M4, Canada",NA,"Bing Maps","address"
49.2613373,-123.1008987,"2650 Main St., Vancouver, BC, Canada","2650 Main St, Vancouver, BC V5T 3E6, Canada",NA,"Bing Maps","address"
49.2763138,-123.1202545,"1050 Hamilton St., Vancouver, BC, Canada","1050 Hamilton St, Vancouver, BC V6B 2R9, Canada",NA,"Bing Maps","address"
49.2649269,-123.0683594,"1750 6th Ave E., Vancouver, BC, Canada","1750 E 6th Ave, Vancouver, BC V5N 1P5, Canada",NA,"Bing Maps","address"
49.2605133,-123.1008606,"2750 Main St., Vancouver, BC, Canada","2750 Main St, Vancouver, BC V5T, Canada",NA,"Bing Maps","address"
49.2766991,-123.1304855,"1350 Hornby St., Vancouver, BC, Canada","1350 Hornby St, Vancouver, BC V6Z 1W5, Canada",NA,"Bing Maps","address"
49.2815781,-123.1056061,"50 Hastings St. W., Vancouver, BC, Canada","50 W Hastings St, Vancouver, BC V6B 1G6, Canada",NA,"Bing Maps","address"
49.267868,-123.1444321,"1750 4th Ave W., Vancouver, BC, Canada","1750 W 4th Ave, Vancouver, BC V6J 1M1, Canada",NA,"Bing Maps","address"
49.2760086,-123.0693741,"950 Commercial Dr., Vancouver, BC, Canada","950 Commercial Dr, Vancouver, BC V5L 3W7, Canada",NA,"Bing Maps","address"
49.2766495,-123.1205673,"1050 Homer St., Vancouver, BC, Canada","1050 Homer St, Vancouver, BC V6B 2W9, Canada",NA,"Bing Maps","address"
49.2751007,-123.0693817,"1050 Commercial Dr., Vancouver, BC, Canada","1050 Commercial Dr, Vancouver, BC V5L, Canada",NA,"Bing Maps","address"
49.2622566,-123.0799866,"1150 Broadway St. W., Vancouver, BC, Canada","1150 E Broadway, Vancouver, BC V5T 1Y7, Canada",NA,"Bing Maps","address"
49.2810898,-123.1031113,"50 Hastings St. E., Vancouver, BC, Canada","50 E Hastings St, Vancouver, BC V6A 1N1, Canada",NA,"Bing Maps","address"
49.2835808,-123.1123047,"450 Richards St., Vancouver, BC, Canada","450 Richards St, Vancouver, BC V6B, Canada",NA,"Bing Maps","address"
49.2759171,-123.1213303,"350 Helmcken St., Vancouver, BC, Canada","350 Helmcken St, Vancouver, BC V6B 6C5, Canada",NA,"Bing Maps","address"
49.2188416,-123.1016693,"7250 Main St., Vancouver, BC, Canada","7250 Main St, Vancouver, BC V5X 3J4, Canada",NA,"Bing Maps","address"
49.2841492,-123.1192322,"650 Hornby St., Vancouver, BC, Canada","650 Hornby St, Vancouver, BC V6C, Canada",NA,"Bing Maps","address"
49.2622032,-123.0725632,"1550 Broadway St. W., Vancouver, BC, Canada","1550 E Broadway, Vancouver, BC V5N 1W1, Canada",NA,"Bing Maps","address"
49.2805405,-123.0913162,"450 Princess Ave., Vancouver, BC, Canada","450 Princess Ave, Vancouver, BC V6A, Canada",NA,"Bing Maps","address"
49.2722588,-123.0691833,"1350 Commercial Dr., Vancouver, BC, Canada","1350 Commercial Dr, Vancouver, BC V5L 3X6, Canada",NA,"Bing Maps","address"
49.282608,-123.1137772,"550 Richards St., Vancouver, BC, Canada","550 Richards St, Vancouver, BC V6B, Canada",NA,"Bing Maps","address"
49.271656,-123.069458,"1450 Commercial Dr., Vancouver, BC, Canada","1450 Commercial Dr, Vancouver, BC V5L 3X9, Canada",NA,"Bing Maps","address"
49.2707443,-123.0694656,"1550 Commercial Dr., Vancouver, BC, Canada","1550 Commercial Dr, Vancouver, BC V5L 3Y2, Canada",NA,"Bing Maps","address"
49.2660141,-123.1682663,"2250 Macdonald St., Vancouver, BC, Canada","2250 Macdonald St, Vancouver, BC V6K, Canada",NA,"Bing Maps","address"
49.2763901,-123.092392,"550 Prior St., Vancouver, BC, Canada","550 Prior St, Vancouver, BC V6A 2G5, Canada",NA,"Bing Maps","address"
49.2620926,-123.0648499,"1950 Broadway St. W., Vancouver, BC, Canada","1950 E Broadway, Vancouver, BC V5N, Canada",NA,"Bing Maps","address"
49.2616348,-123.1026917,"2650 Quebec St., Vancouver, BC, Canada","2650 Quebec St, Vancouver, BC V5T, Canada",NA,"Bing Maps","address"
49.2806282,-123.1222,"750 Smithe St., Vancouver, BC, Canada","750 Smithe St, Vancouver, BC V6Z, Canada",NA,"Bing Maps","address"
49.2807846,-123.1256714,"950 Nelson St., Vancouver, BC, Canada","950 Nelson St, Vancouver, BC V6Z, Canada",NA,"Bing Maps","address"
49.282402,-123.1259995,"1050 Barclay St., Vancouver, BC, Canada","1050 Barclay St, Vancouver, BC V6E 1G6, Canada",NA,"Bing Maps","address"
49.2619591,-123.1021347,"150 10th Ave E., Vancouver, BC, Canada","150 E 10th Ave, Vancouver, BC V5T 1Z4, Canada",NA,"Bing Maps","address"
49.2332993,-123.0753403,"5650 Lanark St., Vancouver, BC, Canada","5650 Lanark St, Vancouver, BC V5P 2Y3, Canada",NA,"Bing Maps","address"
49.2877197,-123.1363678,"1650 Nelson St., Vancouver, BC, Canada","1650 Nelson St, Vancouver, BC V6G 1M5, Canada",NA,"Bing Maps","address"
49.226841,-123.0889587,"6350 Chester St., Vancouver, BC, Canada","6350 Chester St, Vancouver, BC V5W 3C3, Canada",NA,"Bing Maps","address"
49.2789536,-123.12603,"850 Helmcken St., Vancouver, BC, Canada","850 Helmcken St, Vancouver, BC V6Z 1B2, Canada",NA,"Bing Maps","address"
49.2623215,-123.099205,"150 Kingsway, Vancouver, BC, Canada","150 Kingsway, Vancouver, BC V5T 3J2, Canada",NA,"Bing Maps","address"
49.2615242,-123.1349792,"1350 11th Ave W., Vancouver, BC, Canada","1350 W 11th Ave, Vancouver, BC V6H 1K8, Canada",NA,"Bing Maps","address"
49.2346306,-123.115593,"5550 Cambie St., Vancouver, BC, Canada","5550 Cambie St, Vancouver, BC V5Z 3A2, Canada",NA,"Bing Maps","address"
49.2764206,-123.1267166,"1250 Granville St., Vancouver, BC, Canada","1250 Granville St, Vancouver, BC V6Z 1M4, Canada",NA,"Bing Maps","address"
49.2764549,-123.128624,"750 Drake St., Vancouver, BC, Canada","750 Drake St, Vancouver, BC V6Z, Canada",NA,"Bing Maps","address"
49.2461357,-123.1213455,"750 28th Ave W., Vancouver, BC, Canada","750 W 28th Ave, Vancouver, BC V5Z, Canada",NA,"Bing Maps","address"
49.2756348,-123.1273041,"650 Drake St., Vancouver, BC, Canada","650 Drake St, Vancouver, BC V6B, Canada",NA,"Bing Maps","address"
49.2744217,-123.1239624,"1250 Homer St., Vancouver, BC, Canada","1250 Homer St, Vancouver, BC V6B 2Y5, Canada",NA,"Bing Maps","address"
49.2271576,-123.1013412,"6350 Main St., Vancouver, BC, Canada","6350 Main St, Vancouver, BC V5W 2V3, Canada",NA,"Bing Maps","address"
49.2623901,-123.1046448,"2550 Ontario St., Vancouver, BC, Canada","2550 Ontario St, Vancouver, BC V5T, Canada",NA,"Bing Maps","address"
49.2340508,-123.1011581,"5650 Main St., Vancouver, BC, Canada","5650 Main St, Vancouver, BC V5W 2S4, Canada",NA,"Bing Maps","address"
49.2687683,-123.1539383,"2150 3rd Ave W., Vancouver, BC, Canada","2150 W 3rd Ave, Vancouver, BC V6K 1L1, Canada",NA,"Bing Maps","address"
49.2838783,-123.1286163,"1150 Barclay St., Vancouver, BC, Canada","1150 Barclay St, Vancouver, BC V6E 1H1, Canada",NA,"Bing Maps","address"
49.2563019,-123.1003876,"3250 Watson St., Vancouver, BC, Canada","3250 Watson St, Vancouver, BC V5V, Canada",NA,"Bing Maps","address"
49.2554016,-123.0995636,"250 17th Ave E., Vancouver, BC, Canada","250 E 17th Ave, Vancouver, BC V5V 1A7, Canada",NA,"Bing Maps","address"
49.2791176,-123.1166229,"350 Robson St., Vancouver, BC, Canada","350 Robson St, Vancouver, BC V6B 2B2, Canada",NA,"Bing Maps","address"
49.2355347,-123.0285263,"3550 Crowley Dr., Vancouver, BC, Canada","3550 Crowley Dr, Vancouver, BC V5R, Canada",NA,"Bing Maps","address"
49.2622337,-123.0764618,"1350 Broadway St. W., Vancouver, BC, Canada","1350 E Broadway, Vancouver, BC V5N 1V6, Canada",NA,"Bing Maps","address"
49.2349129,-123.1611023,"5650 Balsam St., Vancouver, BC, Canada","5650 Balsam St, Vancouver, BC V6M, Canada",NA,"Bing Maps","address"
49.2621841,-123.118721,"650 10th Ave W., Vancouver, BC, Canada","650 W 10th Ave, Vancouver, BC V5Z, Canada",NA,"Bing Maps","address"
49.264225,-123.1848221,"3650 Broadway St. W., Vancouver, BC, Canada","3650 W Broadway, Vancouver, BC V6R 2B7, Canada",NA,"Bing Maps","address"
49.2824783,-123.1233368,"850 Burrard St., Vancouver, BC, Canada","850 Burrard St, Vancouver, BC V6Z 1X9, Canada",NA,"Bing Maps","address"
49.2622185,-123.1208725,"750 10th Ave W., Vancouver, BC, Canada","750 W 10th Ave, Vancouver, BC V5Z, Canada",NA,"Bing Maps","address"
49.2481499,-123.100708,"4150 Main St., Vancouver, BC, Canada","4150 Main St, Vancouver, BC V5V 3P7, Canada",NA,"Bing Maps","address"
49.2468796,-123.0988312,"4250 Sophia St., Vancouver, BC, Canada","4250 Sophia St, Vancouver, BC V5V 3V7, Canada",NA,"Bing Maps","address"
49.2622681,-123.1235962,"850 10th Ave W., Vancouver, BC, Canada","850 W 10th Ave, Vancouver, BC V5Z 1M9, Canada",NA,"Bing Maps","address"
49.2472916,-123.0982819,"350 26th Ave E., Vancouver, BC, Canada","350 E 26th Ave, Vancouver, BC V5V 2H5, Canada",NA,"Bing Maps","address"
49.2622833,-123.1256485,"950 10th Ave W., Vancouver, BC, Canada","950 W 10th Ave, Vancouver, BC V5Z 1M9, Canada",NA,"Bing Maps","address"
49.2473183,-123.1000366,"250 26th Ave E., Vancouver, BC, Canada","250 E 26th Ave, Vancouver, BC V5V 2H3, Canada",NA,"Bing Maps","address"
49.2508888,-123.0998383,"250 22nd Ave E., Vancouver, BC, Canada","250 E 22nd Ave, Vancouver, BC V5V 1T7, Canada",NA,"Bing Maps","address"
49.2849503,-123.1410065,"1650 Burnaby St., Vancouver, BC, Canada","1650 Burnaby St, Vancouver, BC V6G 1X3, Canada",NA,"Bing Maps","address"
49.2514801,-123.1007767,"3750 Main St., Vancouver, BC, Canada","3750 Main St, Vancouver, BC V5V 3N7, Canada",NA,"Bing Maps","address"
49.2620506,-123.0745392,"1450 Broadway St. W., Vancouver, BC, Canada","1450 E Broadway, Vancouver, BC V5N 1V6, Canada",NA,"Bing Maps","address"
49.2643623,-123.1370773,"1450 8th Ave W., Vancouver, BC, Canada","1450 W 8th Ave, Vancouver, BC V6H 1E1, Canada",NA,"Bing Maps","address"
49.2649269,-123.0710449,"1650 6th Ave E., Vancouver, BC, Canada","1650 E 6th Ave, Vancouver, BC V5N 1P3, Canada",NA,"Bing Maps","address"
49.2574959,-123.1713257,"2950 16th Ave W., Vancouver, BC, Canada","2950 W 16th Ave, Vancouver, BC V6K, Canada",NA,"Bing Maps","address"
49.2681198,-123.1610718,"2450 4th Ave W., Vancouver, BC, Canada","2450 W 4th Ave, Vancouver, BC V6K 1P3, Canada",NA,"Bing Maps","address"
49.2703285,-123.0686035,"1750 Graveley St., Vancouver, BC, Canada","1750 Graveley St, Vancouver, BC V5L 3B1, Canada",NA,"Bing Maps","address"
49.2769966,-123.1295013,"850 Drake St., Vancouver, BC, Canada","850 Drake St, Vancouver, BC V6Z 2P2, Canada",NA,"Bing Maps","address"
49.2728653,-123.0683594,"1750 Charles St., Vancouver, BC, Canada","1750 Charles St, Vancouver, BC V5L 2T5, Canada",NA,"Bing Maps","address"
49.2684784,-123.1845551,"3650 4th Ave W., Vancouver, BC, Canada","3650 W 4th Ave, Vancouver, BC V6R 1P1, Canada",NA,"Bing Maps","address"
49.2718964,-123.0683975,"1750 Kitchener St., Vancouver, BC, Canada","1750 Kitchener St, Vancouver, BC V5L 2W3, Canada",NA,"Bing Maps","address"
49.2587624,-123.137291,"1450 14th Ave W., Vancouver, BC, Canada","1450 W 14th Ave, Vancouver, BC V6H 1R3, Canada",NA,"Bing Maps","address"
49.2732582,-123.067482,"1250 Salsbury Dr., Vancouver, BC, Canada","1250 Salsbury Dr, Vancouver, BC V5L 4B2, Canada",NA,"Bing Maps","address"
49.2724648,-123.1561279,"2250 Cornwall Ave., Vancouver, BC, Canada","2250 Cornwall Ave, Vancouver, BC V6K 1B5, Canada",NA,"Bing Maps","address"
49.2754707,-123.0682373,"1750 Parker St., Vancouver, BC, Canada","1750 Parker St, Vancouver, BC V5L 2K8, Canada",NA,"Bing Maps","address"
49.2743912,-123.0693283,"1150 Commercial Dr., Vancouver, BC, Canada","1150 Commercial Dr, Vancouver, BC V5L 3X2, Canada",NA,"Bing Maps","address"
49.2841187,-123.1114197,"350 Richards St., Vancouver, BC, Canada","350 Richards St, Vancouver, BC V6B, Canada",NA,"Bing Maps","address"
49.2411079,-123.1038818,"4850 James St., Vancouver, BC, Canada","4850 James St, Vancouver, BC V5V, Canada",NA,"Bing Maps","address"
49.2710571,-123.1548615,"1650 Yew St., Vancouver, BC, Canada","1650 Yew St, Vancouver, BC V6K, Canada",NA,"Bing Maps","address"
49.2712288,-123.0704346,"1650 Grant St., Vancouver, BC, Canada","1650 Grant St, Vancouver, BC V5L 2Y5, Canada",NA,"Bing Maps","address"
49.2703552,-123.0705338,"1650 Graveley St., Vancouver, BC, Canada","1650 Graveley St, Vancouver, BC V5L 3A7, Canada",NA,"Bing Maps","address"
49.2618217,-123.1264572,"2650 Oak St., Vancouver, BC, Canada","2650 Oak St, Vancouver, BC V6H, Canada",NA,"Bing Maps","address"
49.271904,-123.1523895,"1550 Arbutus St., Vancouver, BC, Canada","1550 Arbutus St, Vancouver, BC V6J, Canada",NA,"Bing Maps","address"
49.2597466,-123.1400452,"1550 13th Ave W., Vancouver, BC, Canada","1550 W 13th Ave, Vancouver, BC V6J 2G4, Canada",NA,"Bing Maps","address"
49.2360191,-123.1553268,"5550 Boulevard W., Vancouver, BC, Canada","5550 West Blvd, Vancouver, BC V6M, Canada",NA,"Bing Maps","address"
49.2235641,-123.09552,"450 51st Ave E., Vancouver, BC, Canada","450 E 51st Ave, Vancouver, BC V5X 1C7, Canada",NA,"Bing Maps","address"
49.2079391,-123.1373749,"8650 Cartier St., Vancouver, BC, Canada","8650 Cartier St, Vancouver, BC V6P 4V1, Canada",NA,"Bing Maps","address"
49.2811699,-123.0783005,"1250 Hastings St. E., Vancouver, BC, Canada","1250 E Hastings St, Vancouver, BC V6A 1S6, Canada",NA,"Bing Maps","address"
49.2841759,-123.1416931,"1650 Harwood St., Vancouver, BC, Canada","1650 Harwood St, Vancouver, BC V6G, Canada",NA,"Bing Maps","address"
49.2623787,-123.1399918,"1550 10th Ave W., Vancouver, BC, Canada","1550 W 10th Ave, Vancouver, BC V6J 1Z9, Canada",NA,"Bing Maps","address"
49.2845612,-123.1425018,"1350 Bidwell St., Vancouver, BC, Canada","1350 Bidwell St, Vancouver, BC V6G, Canada",NA,"Bing Maps","address"
49.2811508,-123.1179199,"750 Seymour St., Vancouver, BC, Canada","750 Seymour St, Vancouver, BC V6B, Canada",NA,"Bing Maps","address"
49.267189,-123.1087799,"150 4th Ave W., Vancouver, BC, Canada","150 W 4th Ave, Vancouver, BC V5Y 1G6, Canada",NA,"Bing Maps","address"
49.2672272,-123.1018295,"150 4th Ave E., Vancouver, BC, Canada","150 E 4th Ave, Vancouver, BC V5T 1G2, Canada",NA,"Bing Maps","address"
